DATASET,REGION,YEAR,VALUE,LANDUSE,SIMPLE GROUP,AREA sq m,AREA sq km,POPULATION,FLOODCOUNT,FLOW cms
ConusBackcasting,Coastal,1989,10,Mixed Forest,Forest,790659350.3,790.6593503,2910196,0,
ConusBackcasting,Coastal,1989,15,Herbaceous Wetland,Wetland,129000673.5,129.0006735,2910196,0,
ConusBackcasting,Coastal,1989,8,Deciduous Forest,Forest,817108231.1,817.1082311,2910196,0,
ConusBackcasting,Coastal,1989,2,Developed,Developed,841872867.1,841.8728671,2910196,0,
ConusBackcasting,Coastal,1989,16,Woody Wetland,Wetland,396546074.1,396.5460741,2910196,0,
ConusBackcasting,Coastal,1989,1,Open Water,Water,278274663.6,278.2746636,2910196,0,
ConusBackcasting,Coastal,1989,9,Evergreen Forest,Forest,373902338.9,373.9023389,2910196,0,
ConusBackcasting,Coastal,1989,6,Mining,Developed,14659167.44,14.65916744,2910196,0,
ConusBackcasting,Coastal,1989,7,Mechanically Disturbed Private,Developed,810932.6669,0.810932667,2910196,0,
ConusBackcasting,Coastal,1990,14,Hay Pasture,Hay Pasture,350634809.3,350.6348093,2946804,0,
ConusBackcasting,Coastal,1990,13,Cultivated Cropland,Cropland,484376319.9,484.3763199,2946804,0,
ConusBackcasting,Coastal,1990,10,Mixed Forest,Forest,792405974.5,792.4059745,2946804,0,
ConusBackcasting,Coastal,1990,15,Herbaceous Wetland,Wetland,128813535.2,128.8135352,2946804,0,
ConusBackcasting,Coastal,1990,8,Deciduous Forest,Forest,819229131.9,819.2291319,2946804,0,
ConusBackcasting,Coastal,1990,2,Developed,Developed,846738463.2,846.7384632,2946804,0,
ConusBackcasting,Coastal,1990,16,Woody Wetland,Wetland,396421315.3,396.4213153,2946804,0,
ConusBackcasting,Coastal,1990,1,Open Water,Water,278087525.3,278.0875253,2946804,0,
ConusBackcasting,Coastal,1990,9,Evergreen Forest,Forest,371594299.8,371.5942998,2946804,0,
ConusBackcasting,Coastal,1990,6,Mining,Developed,14721546.88,14.72154688,2946804,0,
ConusBackcasting,Coastal,1990,7,Mechanically Disturbed Private,Developed,810932.6669,0.810932667,2946804,0,
ConusBackcasting,Coastal,1991,14,Hay Pasture,Hay Pasture,350821947.6,350.8219476,2980936,0,
ConusBackcasting,Coastal,1991,13,Cultivated Cropland,Cropland,477452202.5,477.4522025,2980936,0,
ConusBackcasting,Coastal,1991,10,Mixed Forest,Forest,795213049.1,795.2130491,2980936,0,
ConusBackcasting,Coastal,1991,15,Herbaceous Wetland,Wetland,128751155.7,128.7511557,2980936,0,
ConusBackcasting,Coastal,1991,8,Deciduous Forest,Forest,821038135.6,821.0381356,2980936,0,
ConusBackcasting,Coastal,1991,2,Developed,Developed,851541679.7,851.5416797,2980936,0,
ConusBackcasting,Coastal,1991,16,Woody Wetland,Wetland,395984659.2,395.9846592,2980936,0,
ConusBackcasting,Coastal,1991,1,Open Water,Water,278087525.3,278.0875253,2980936,0,
ConusBackcasting,Coastal,1991,9,Evergreen Forest,Forest,369535778.4,369.5357784,2980936,0,
ConusBackcasting,Coastal,1991,6,Mining,Developed,14596788,14.596788,2980936,0,
ConusBackcasting,Coastal,1991,7,Mechanically Disturbed Private,Developed,810932.6669,0.810932667,2980936,0,
ConusBackcasting,Coastal,1992,14,Hay Pasture,Hay Pasture,350821947.6,350.8219476,3015067,0,
ConusBackcasting,Coastal,1992,13,Cultivated Cropland,Cropland,477452202.5,477.4522025,3015067,0,
ConusBackcasting,Coastal,1992,10,Mixed Forest,Forest,795213049.1,795.2130491,3015067,0,
ConusBackcasting,Coastal,1992,15,Herbaceous Wetland,Wetland,128751155.7,128.7511557,3015067,0,
ConusBackcasting,Coastal,1992,8,Deciduous Forest,Forest,821038135.6,821.0381356,3015067,0,
ConusBackcasting,Coastal,1992,2,Developed,Developed,851541679.7,851.5416797,3015067,0,
ConusBackcasting,Coastal,1992,16,Woody Wetland,Wetland,395984659.2,395.9846592,3015067,0,
ConusBackcasting,Coastal,1992,1,Open Water,Water,278087525.3,278.0875253,3015067,0,
ConusBackcasting,Coastal,1992,9,Evergreen Forest,Forest,369535778.4,369.5357784,3015067,0,
ConusBackcasting,Coastal,1992,6,Mining,Developed,14596788,14.596788,3015067,0,
ConusBackcasting,Coastal,1992,7,Mechanically Disturbed Private,Developed,810932.6669,0.810932667,3015067,0,
ConusHistorical,Mountain,1992,8,Deciduous Forest,Forest,6142294558,6142.294558,1120321,2,45175.86
ConusHistorical,Mountain,1992,10,Mixed Forest,Forest,1327015824,1327.015824,1120321,2,45175.86
ConusHistorical,Mountain,1992,2,Developed,Developed,79165187.73,79.16518773,1120321,2,45175.86
ConusHistorical,Mountain,1992,14,Hay Pasture,Hay Pasture,1293301943,1293.301943,1120321,2,45175.86
ConusHistorical,Mountain,1992,9,Evergreen Forest,Forest,566518070.6,566.5180706,1120321,2,45175.86
ConusHistorical,Mountain,1992,1,Open Water,Water,53817343.71,53.81734371,1120321,2,45175.86
ConusHistorical,Mountain,1992,13,Cultivated Cropland,Cropland,83972537.46,83.97253746,1120321,2,45175.86
ConusHistorical,Mountain,1992,16,Woody Wetland,Wetland,6305744.449,6.305744449,1120321,2,45175.86
ConusHistorical,Mountain,1992,5,Mechanically Disturbed Private,Developed,33589014.99,33.58901499,1120321,2,45175.86
ConusHistorical,Mountain,1992,3,Mechanically Disturbed National Forest,Forest,26284340.72,26.28434072,1120321,2,45175.86
ConusHistorical,Mountain,1992,15,Herbaceous Wetland,Wetland,4682483.502,4.682483502,1120321,2,45175.86
ConusHistorical,Mountain,1992,4,Mechnaically Disturbed Other Public Lands,Hay Pasture,2684623.874,2.684623874,1120321,2,45175.86
ConusHistorical,Mountain,1992,6,Mining,Developed,3621120.575,3.621120575,1120321,2,45175.86
ConusHistorical,Mountain,1993,8,Deciduous Forest,Forest,6125187885,6125.187885,1133517,4,51551.31
ConusHistorical,Mountain,1993,10,Mixed Forest,Forest,1326266627,1326.266627,1133517,4,51551.31
ConusHistorical,Mountain,1993,2,Developed,Developed,79165187.73,79.16518773,1133517,4,51551.31
ConusHistorical,Mountain,1993,14,Hay Pasture,Hay Pasture,1291428950,1291.42895,1133517,4,51551.31
ConusHistorical,Mountain,1993,9,Evergreen Forest,Forest,565706440.1,565.7064401,1133517,4,51551.31
ConusHistorical,Mountain,1993,1,Open Water,Water,53817343.71,53.81734371,1133517,4,51551.31
ConusHistorical,Mountain,1993,13,Cultivated Cropland,Cropland,83098473.88,83.09847388,1133517,4,51551.31
ConusHistorical,Mountain,1993,16,Woody Wetland,Wetland,6368177.562,6.368177562,1133517,4,51551.31
ConusHistorical,Mountain,1993,5,Mechanically Disturbed Private,Developed,39707460.09,39.70746009,1133517,4,51551.31
ConusHistorical,Mountain,1993,3,Mechanically Disturbed National Forest,Forest,38770963.39,38.77096339,1133517,4,51551.31
ConusHistorical,Mountain,1993,15,Herbaceous Wetland,Wetland,4682483.502,4.682483502,1133517,4,51551.31
ConusHistorical,Mountain,1993,4,Mechnaically Disturbed Other Public Lands,Hay Pasture,5306814.635,5.306814635,1133517,4,51551.31
ConusHistorical,Mountain,1993,6,Mining,Developed,3745986.801,3.745986801,1133517,4,51551.31
ConusHistorical,Mountain,1994,8,Deciduous Forest,Forest,6128621706,6128.621706,1146712,0,49900.23
ConusHistorical,Mountain,1994,10,Mixed Forest,Forest,1327203124,1327.203124,1146712,0,49900.23
ConusHistorical,Mountain,1994,2,Developed,Developed,79165187.73,79.16518773,1146712,0,49900.23
ConusHistorical,Mountain,1994,14,Hay Pasture,Hay Pasture,1293926274,1293.926274,1146712,0,49900.23
ConusHistorical,Mountain,1994,9,Evergreen Forest,Forest,564395344.7,564.3953447,1146712,0,49900.23
ConusHistorical,Mountain,1994,1,Open Water,Water,53879776.83,53.87977683,1146712,0,49900.23
ConusHistorical,Mountain,1994,13,Cultivated Cropland,Cropland,82536575.86,82.53657586,1146712,0,49900.23
ConusHistorical,Mountain,1994,16,Woody Wetland,Wetland,6368177.562,6.368177562,1146712,0,49900.23
ConusHistorical,Mountain,1994,5,Mechanically Disturbed Private,Developed,38084199.15,38.08419915,1146712,0,49900.23
ConusHistorical,Mountain,1994,15,Herbaceous Wetland,Wetland,4682483.502,4.682483502,1146712,0,49900.23
ConusHistorical,Mountain,1994,3,Mechanically Disturbed National Forest,Forest,35149842.82,35.14984282,1146712,0,49900.23
ConusHistorical,Mountain,1994,4,Mechnaically Disturbed Other Public Lands,Hay Pasture,5306814.635,5.306814635,1146712,0,49900.23
ConusHistorical,Mountain,1994,6,Mining,Developed,3933286.141,3.933286141,1146712,0,49900.23
ConusHistorical,Mountain,1995,8,Deciduous Forest,Forest,6126811146,6126.811146,1159908,3,40748.92
ConusHistorical,Mountain,1995,10,Mixed Forest,Forest,1326453926,1326.453926,1159908,3,40748.92
ConusHistorical,Mountain,1995,2,Developed,Developed,79165187.73,79.16518773,1159908,3,40748.92
ConusHistorical,Mountain,1995,14,Hay Pasture,Hay Pasture,1295736835,1295.736835,1159908,3,40748.92
ConusHistorical,Mountain,1995,9,Evergreen Forest,Forest,563521281.1,563.5212811,1159908,3,40748.92
ConusHistorical,Mountain,1995,1,Open Water,Water,53879776.83,53.87977683,1159908,3,40748.92
ConusHistorical,Mountain,1995,13,Cultivated Cropland,Cropland,81787378.5,81.7873785,1159908,3,40748.92
ConusHistorical,Mountain,1995,16,Woody Wetland,Wetland,6368177.562,6.368177562,1159908,3,40748.92
ConusHistorical,Mountain,1995,5,Mechanically Disturbed Private,Developed,40206925,40.206925,1159908,3,40748.92
ConusHistorical,Mountain,1995,15,Herbaceous Wetland,Wetland,4682483.502,4.682483502,1159908,3,40748.92
ConusHistorical,Mountain,1995,3,Mechanically Disturbed National Forest,Forest,35212275.93,35.21227593,1159908,3,40748.92
ConusHistorical,Mountain,1995,4,Mechnaically Disturbed Other Public Lands,Hay Pasture,5306814.635,5.306814635,1159908,3,40748.92
ConusHistorical,Mountain,1995,6,Mining,Developed,4120585.481,4.120585481,1159908,3,40748.92
ConusHistorical,Mountain,1996,8,Deciduous Forest,Forest,6137674508,6137.674508,1173104,3,40748.92
ConusHistorical,Mountain,1996,10,Mixed Forest,Forest,1325517430,1325.51743,1173104,6,65042.74
ConusHistorical,Mountain,1996,2,Developed,Developed,79165187.73,79.16518773,1173104,6,65042.74
ConusHistorical,Mountain,1996,14,Hay Pasture,Hay Pasture,1295924134,1295.924134,1173104,6,65042.74
ConusHistorical,Mountain,1996,9,Evergreen Forest,Forest,563271548.7,563.2715487,1173104,6,65042.74
ConusHistorical,Mountain,1996,1,Open Water,Water,53942209.94,53.94220994,1173104,6,65042.74
ConusHistorical,Mountain,1996,13,Cultivated Cropland,Cropland,81537646.04,81.53764604,1173104,6,65042.74
ConusHistorical,Mountain,1996,5,Mechanically Disturbed Private,Developed,39207995.19,39.20799519,1173104,6,65042.74
ConusHistorical,Mountain,1996,16,Woody Wetland,Wetland,6368177.562,6.368177562,1173104,6,65042.74
ConusHistorical,Mountain,1996,15,Herbaceous Wetland,Wetland,4682483.502,4.682483502,1173104,6,65042.74
ConusHistorical,Mountain,1996,3,Mechanically Disturbed National Forest,Forest,26658939.4,26.6589394,1173104,6,65042.74
ConusHistorical,Mountain,1996,4,Mechnaically Disturbed Other Public Lands,Hay Pasture,4932215.955,4.932215955,1173104,6,65042.74
ConusHistorical,Mountain,1996,6,Mining,Developed,4370317.935,4.370317935,1173104,6,65042.74
ConusHistorical,Mountain,1997,8,Deciduous Forest,Forest,6138673438,6138.673438,1186299,1,34642.11
ConusHistorical,Mountain,1997,10,Mixed Forest,Forest,1324393634,1324.393634,1186299,1,34642.11
ConusHistorical,Mountain,1997,2,Developed,Developed,79165187.73,79.16518773,1186299,1,34642.11
ConusHistorical,Mountain,1997,14,Hay Pasture,Hay Pasture,1296111433,1296.111433,1186299,1,34642.11
ConusHistorical,Mountain,1997,9,Evergreen Forest,Forest,563084249.4,563.0842494,1186299,1,34642.11
ConusHistorical,Mountain,1997,1,Open Water,Water,54004643.05,54.00464305,1186299,1,34642.11
ConusHistorical,Mountain,1997,13,Cultivated Cropland,Cropland,80726015.57,80.72601557,1186299,1,34642.11
ConusHistorical,Mountain,1997,5,Mechanically Disturbed Private,Developed,40643956.79,40.64395679,1186299,1,34642.11
ConusHistorical,Mountain,1997,16,Woody Wetland,Wetland,6368177.562,6.368177562,1186299,1,34642.11
ConusHistorical,Mountain,1997,15,Herbaceous Wetland,Wetland,4682483.502,4.682483502,1186299,1,34642.11
ConusHistorical,Mountain,1997,4,Mechnaically Disturbed Other Public Lands,Hay Pasture,5494113.975,5.494113975,1186299,1,34642.11
ConusHistorical,Mountain,1997,3,Mechanically Disturbed National Forest,Forest,25410277.14,25.41027714,1186299,1,34642.11
ConusHistorical,Mountain,1997,6,Mining,Developed,4495184.162,4.495184162,1186299,1,34642.11
ConusHistorical,Mountain,1998,8,Deciduous Forest,Forest,6142169692,6142.169692,1199495,4,57670.11
ConusHistorical,Mountain,1998,10,Mixed Forest,Forest,1323144971,1323.144971,1199495,4,57670.11
ConusHistorical,Mountain,1998,2,Developed,Developed,79165187.73,79.16518773,1199495,4,57670.11
ConusHistorical,Mountain,1998,14,Hay Pasture,Hay Pasture,1296548465,1296.548465,1199495,4,57670.11
ConusHistorical,Mountain,1998,9,Evergreen Forest,Forest,562522351.3,562.5223513,1199495,4,57670.11
ConusHistorical,Mountain,1998,1,Open Water,Water,53942209.94,53.94220994,1199495,4,57670.11
ConusHistorical,Mountain,1998,13,Cultivated Cropland,Cropland,80101684.43,80.10168443,1199495,4,57670.11
ConusHistorical,Mountain,1998,5,Mechanically Disturbed Private,Developed,42704249.54,42.70424954,1199495,4,57670.11
ConusHistorical,Mountain,1998,16,Woody Wetland,Wetland,6493043.789,6.493043789,1199495,4,57670.11
ConusHistorical,Mountain,1998,15,Herbaceous Wetland,Wetland,4682483.502,4.682483502,1199495,4,57670.11
ConusHistorical,Mountain,1998,4,Mechnaically Disturbed Other Public Lands,Hay Pasture,5306814.635,5.306814635,1199495,4,57670.11
ConusHistorical,Mountain,1998,3,Mechanically Disturbed National Forest,Forest,21914022.79,21.91402279,1199495,4,57670.11
ConusHistorical,Mountain,1998,6,Mining,Developed,4557617.275,4.557617275,1199495,4,57670.11
ConusHistorical,Mountain,1999,8,Deciduous Forest,Forest,6147226774,6147.226774,1212690,1,24221.46
ConusHistorical,Mountain,1999,10,Mixed Forest,Forest,1323394704,1323.394704,1212690,1,24221.46
ConusHistorical,Mountain,1999,2,Developed,Developed,79165187.73,79.16518773,1212690,1,24221.46
ConusHistorical,Mountain,1999,14,Hay Pasture,Hay Pasture,1297609828,1297.609828,1212690,1,24221.46
ConusHistorical,Mountain,1999,9,Evergreen Forest,Forest,561523421.5,561.5234215,1212690,1,24221.46
ConusHistorical,Mountain,1999,1,Open Water,Water,53942209.94,53.94220994,1212690,1,24221.46
ConusHistorical,Mountain,1999,13,Cultivated Cropland,Cropland,79539786.41,79.53978641,1212690,1,24221.46
ConusHistorical,Mountain,1999,5,Mechanically Disturbed Private,Developed,42142351.51,42.14235151,1212690,1,24221.46
ConusHistorical,Mountain,1999,16,Woody Wetland,Wetland,6430610.676,6.430610676,1212690,1,24221.46
ConusHistorical,Mountain,1999,15,Herbaceous Wetland,Wetland,4682483.502,4.682483502,1212690,1,24221.46
ConusHistorical,Mountain,1999,4,Mechnaically Disturbed Other Public Lands,Hay Pasture,4432751.048,4.432751048,1212690,1,24221.46
ConusHistorical,Mountain,1999,3,Mechanically Disturbed National Forest,Forest,18355335.33,18.35533533,1212690,1,24221.46
ConusHistorical,Mountain,1999,6,Mining,Developed,4807349.728,4.807349728,1212690,1,24221.46
ConusHistorical,Mountain,2000,8,Deciduous Forest,Forest,6172449752,6172.449752,1225886,2,27708.7
ConusHistorical,Mountain,2000,10,Mixed Forest,Forest,1324019035,1324.019035,1225886,2,27708.7
ConusHistorical,Mountain,2000,2,Developed,Developed,79165187.73,79.16518773,1225886,2,27708.7
ConusHistorical,Mountain,2000,14,Hay Pasture,Hay Pasture,1297609828,1297.609828,1225886,2,27708.7
ConusHistorical,Mountain,2000,9,Evergreen Forest,Forest,561460988.4,561.4609884,1225886,2,27708.7
ConusHistorical,Mountain,2000,1,Open Water,Water,54004643.05,54.00464305,1225886,2,27708.7
ConusHistorical,Mountain,2000,13,Cultivated Cropland,Cropland,78790589.05,78.79058905,1225886,2,27708.7
ConusHistorical,Mountain,2000,5,Mechanically Disturbed Private,Developed,34150913.01,34.15091301,1225886,2,27708.7
ConusHistorical,Mountain,2000,16,Woody Wetland,Wetland,6430610.676,6.430610676,1225886,2,27708.7
ConusHistorical,Mountain,2000,15,Herbaceous Wetland,Wetland,4682483.502,4.682483502,1225886,2,27708.7
ConusHistorical,Mountain,2000,4,Mechnaically Disturbed Other Public Lands,Hay Pasture,1685694.061,1.685694061,1225886,2,27708.7
ConusHistorical,Mountain,2000,3,Mechanically Disturbed National Forest,Forest,3870853.028,3.870853028,1225886,2,27708.7
ConusHistorical,Mountain,2000,6,Mining,Developed,4932215.955,4.932215955,1225886,2,27708.7
ConusHistorical,Mountain,2001,8,Deciduous Forest,Forest,6178505764,6178.505764,1239542,1,23173.31
ConusHistorical,Mountain,2001,10,Mixed Forest,Forest,1324705799,1324.705799,1239542,1,23173.31
ConusHistorical,Mountain,2001,2,Developed,Developed,79165187.73,79.16518773,1239542,1,23173.31
ConusHistorical,Mountain,2001,14,Hay Pasture,Hay Pasture,1293052211,1293.052211,1239542,1,23173.31
ConusHistorical,Mountain,2001,9,Evergreen Forest,Forest,562022886.4,562.0228864,1239542,1,23173.31
ConusHistorical,Mountain,2001,1,Open Water,Water,54129509.28,54.12950928,1239542,1,23173.31
ConusHistorical,Mountain,2001,5,Mechanically Disturbed Private,Developed,33713881.21,33.71388121,1239542,1,23173.31
ConusHistorical,Mountain,2001,13,Cultivated Cropland,Cropland,78041391.69,78.04139169,1239542,1,23173.31
ConusHistorical,Mountain,2001,16,Woody Wetland,Wetland,6493043.789,6.493043789,1239542,1,23173.31
ConusHistorical,Mountain,2001,15,Herbaceous Wetland,Wetland,4744916.615,4.744916615,1239542,1,23173.31
ConusHistorical,Mountain,2001,4,Mechnaically Disturbed Other Public Lands,Hay Pasture,1498394.721,1.498394721,1239542,1,23173.31
ConusHistorical,Mountain,2001,3,Mechanically Disturbed National Forest,Forest,2060292.741,2.060292741,1239542,1,23173.31
ConusHistorical,Mountain,2001,6,Mining,Developed,5119515.295,5.119515295,1239542,1,23173.31
ConusHistorical,Mountain,2002,8,Deciduous Forest,Forest,6181877152,6181.877152,1253198,1,24320.94
ConusHistorical,Mountain,2002,10,Mixed Forest,Forest,1324893099,1324.893099,1253198,1,24320.94
ConusHistorical,Mountain,2002,2,Developed,Developed,79165187.73,79.16518773,1253198,1,24320.94
ConusHistorical,Mountain,2002,14,Hay Pasture,Hay Pasture,1289431090,1289.43109,1253198,1,24320.94
ConusHistorical,Mountain,2002,9,Evergreen Forest,Forest,561960453.3,561.9604533,1253198,1,24320.94
ConusHistorical,Mountain,2002,1,Open Water,Water,53942209.94,53.94220994,1253198,1,24320.94
ConusHistorical,Mountain,2002,5,Mechanically Disturbed Private,Developed,34150913.01,34.15091301,1253198,1,24320.94
ConusHistorical,Mountain,2002,13,Cultivated Cropland,Cropland,77666793.01,77.66679301,1253198,1,24320.94
ConusHistorical,Mountain,2002,16,Woody Wetland,Wetland,6493043.789,6.493043789,1253198,1,24320.94
ConusHistorical,Mountain,2002,15,Herbaceous Wetland,Wetland,4869782.842,4.869782842,1253198,1,24320.94
ConusHistorical,Mountain,2002,4,Mechnaically Disturbed Other Public Lands,Hay Pasture,1311095.38,1.31109538,1253198,1,24320.94
ConusHistorical,Mountain,2002,3,Mechanically Disturbed National Forest,Forest,2247592.081,2.247592081,1253198,1,24320.94
ConusHistorical,Mountain,2002,6,Mining,Developed,5244381.522,5.244381522,1253198,1,24320.94
ConusHistorical,Mountain,2003,8,Deciduous Forest,Forest,6188932094,6188.932094,1266853,3,77914.43
ConusHistorical,Mountain,2003,10,Mixed Forest,Forest,1325205264,1325.205264,1266853,3,77914.43
ConusHistorical,Mountain,2003,2,Developed,Developed,79165187.73,79.16518773,1266853,3,77914.43
ConusHistorical,Mountain,2003,14,Hay Pasture,Hay Pasture,1285372938,1285.372938,1266853,3,77914.43
ConusHistorical,Mountain,2003,9,Evergreen Forest,Forest,561523421.5,561.5234215,1266853,3,77914.43
ConusHistorical,Mountain,2003,1,Open Water,Water,53942209.94,53.94220994,1266853,3,77914.43
ConusHistorical,Mountain,2003,13,Cultivated Cropland,Cropland,77042461.88,77.04246188,1266853,3,77914.43
ConusHistorical,Mountain,2003,16,Woody Wetland,Wetland,6555476.902,6.555476902,1266853,3,77914.43
